tracking_id	control_20min_0	20bicyclomycin_20min_0	100bicyclomycin_20min_0	control_60min_0	20bicyclomycin_60min_0
b2903	40766	10301.9	4527.37	14836.3	9040.5
b2904	24993	9638.72	3614.5	7833.01	3964.92
b2905	65284.8	18663.5	5597.99	31662	16793.2
b2906	4733.49	2967.52	1208.67	4034.37	2107.97
b2907	2649.64	1165.37	502.037	2016.59	840.332
b2908	11408.7	3621.01	1239.07	8586.14	3983.39
b2909	8310.18	6394.15	1426.41	7868.37	3566.17
b2910	7438.92	6181.3	2647.4	4389.13	3117.88
b2911	427251	376105	146861	345265	109592
b2912	1468.92	19867.6	13415.3	901.633	18386.6
b2913	20444.1	7981.69	10407.2	14961.2	8885.19
b2914	21450.8	10066.2	7112.32	15141.5	5517.99
b2915	51.7975	68.603	1516.79	77.7879	277.872
b2916	3623.17	1680.77	4847.82	2595.29	1356.62
b2917	329.379	823.236	6547.02	386.582	1084.62
b2918	103.595	102.025	1779.72	127.289	90.6652
b2919	119.533	139.845	1700.02	103.717	224.984
b2920	336.02	1243.65	4473.96	391.297	1965.25
b2921	402.427	1239.25	2023.76	615.232	1940.91
b2922	21924.9	7253.45	2782.97	19472.9	6381.82
b2923	544.538	616.547	728.816	623.482	909.171
b2924	37790.9	10623.8	5268.51	29586.5	6234.91
b2925	76851.5	47363.3	13950.2	53763.2	38630.9
b2926	41914.8	10774.2	2395.97	25698.3	12199.5
b2927	13702.4	8286.89	1844.63	6873.62	5193.94
b2928	2955.11	2948.17	1299.05	2846.33	1715.92
b2929	1839.47	1173.29	557.088	1381.33	747.988
b2930	53.1256	36.9401	159.403	49.5014	83.9493
b2933	38.5161	132.808	373.857	44.787	179.651
b2934	5.31256	85.314	335.239	14.1433	197.281
b2935	64769.4	23994.3	7264.33	45416.4	24054.8
b2936	2773.16	1395.81	896.435	1826.84	1684.02
b2937	7088.29	5979.01	2584.95	5082.15	4120.23
b2938	23481.5	14842	6510.04	17768.7	18693
b2939	450.24	275.291	118.32	267.543	349.229
b2940	17961.8	46783.7	7910.16	28391.4	24966.5
b2942	16401.2	11731.1	4228.28	28512.8	12731.7
b2943	1375.95	858.417	1200.45	2319.49	1531.23
b2944	1087.75	1235.73	670.478	880.418	1641.21
b2945	359.926	751.994	901.365	444.334	971.293
b2946	3802.47	2100.31	1339.31	3230.56	2284.26
b2947	5534.36	2332.5	1701.67	5006.71	3717.27
b2948	3283.16	1246.29	732.102	2372.53	1963.57
b2949	1256.42	786.296	534.903	1203.36	1522
b2950	128.83	1125.79	1018.04	107.253	1941.75
b2951	3115.82	1639.44	730.459	2813.33	1359.14
b2952	3717.47	1771.36	1035.3	3515.78	1950.98
b2953	1369.31	908.55	575.986	1453.22	1014.95
b2954	2081.2	1255.96	1247.29	1738.44	1537.95
b2955	2814.33	2644.73	2579.2	2468	2798.03
b2956	134.142	853.14	2255.47	128.468	1062.8
b2957	616.257	840.826	1437.91	583.41	804.234
b2958	832.744	919.104	766.612	728.378	1149.27
b2959	9508.16	4012.39	1695.91	5170.54	1905.65
b2960	7324.7	3472.37	1201.27	4422.13	2111.32
b2961	4471.85	1686.93	923.55	2546.97	1330.6
b2962	4354.97	2014.99	769.077	2893.48	1212.23
b2963	4141.14	3344.84	2074.7	3858.75	3131.31
b2964	1321.5	1754.65	1829.85	1204.53	2270.83
b2965	2892.69	4461.83	2215.21	3289.49	6374.27
b2966	272.269	277.93	276.901	262.829	255.206
b2967	0	0	0.821664	0	0
b2968	171.33	3792.51	3643.26	186.22	2498.33
b2969	2150.26	4700.18	3411.55	1985.95	3781.91
b2970	656.102	1029.04	2930.87	465.549	2073.55
b2971	1013.37	1101.17	1407.51	889.847	1099.74
b2972	1775.72	1336	1609.64	1387.22	1091.34
b2975	361.254	1365.02	861.104	359.475	1806.59
b2976	1734.55	715.054	708.274	1807.98	1384.32
b2977	197.893	85.314	142.148	221.578	226.663
b2979	83.6729	125.772	322.914	106.074	273.675
b2980	669.383	598.957	660.618	1599.37	1196.28
b2981	227.112	479.341	976.136	595.196	1350.74
b2982	0	0	0	0	0
b2983	164.689	603.354	915.333	174.434	648.928
b2984	67.7352	115.218	647.471	55.3944	592.682
b2985	88.9854	401.064	1527.47	89.574	648.088
b2986	29.2191	218.122	1750.14	54.2158	253.527
b2987	173.986	247.147	1779.72	126.111	528.88
b2988	11352.9	2844.39	2556.2	9657.49	4078.26
b2989	2289.71	1403.72	2630.15	2517.5	1832.61
b2990	256.331	277.05	542.298	218.042	381.969
b2991	223.128	93.2297	281.009	146.147	284.588
b2992	820.791	609.511	817.555	722.485	606.953
b2993	1180.72	800.368	1001.61	1057.21	933.516
b2994	859.307	817.079	1170.87	1053.67	1225.66
b2995	148.752	178.544	377.965	194.47	251.848
b2996	340.004	301.677	554.623	688.305	596.04
b2997	730.477	612.15	795.37	1205.71	1255.88
b2998	66.407	606.873	682.803	62.4661	644.73
b3001	343.988	1415.16	1172.51	450.227	1777.21
b3002	4641.85	2629.78	1205.38	4877.07	2585.64
b3003	786.259	250.665	386.182	1868.09	725.322
b3005	1127.59	694.825	528.33	1751.41	490.264
b3006	2194.09	1537.41	862.747	3327.2	1432.17
b3008	1727.91	1153.94	1500.36	1427.29	1469.95
b3009	1650.88	1589.3	813.447	1684.23	1031.74
b3010	1122.28	807.404	1309.73	1204.53	1174.45
b3011	5077.48	1830.29	2313.8	2167.45	1851.92
b3012	1874.01	646.451	773.186	3486.31	1291.98
b3013	265.628	897.116	1513.5	358.296	814.308
b3014	147.424	478.462	723.886	167.362	758.062
b3017	5914.21	3323.73	1736.18	3772.71	2980.2
b3018	4501.07	3223.46	1442.02	3628.93	2739.26
b3019	11894.8	4850.58	3031.94	9228.48	4210.06
b3020	795.556	2606.91	3546.3	1556.94	3346.22
b3021	753.056	646.451	670.478	730.735	455.005
b3022	569.772	440.642	372.214	661.197	546.51
b3023	596.335	384.353	701.701	952.313	467.597
b3024	2288.39	445.04	788.797	4260.66	1067.83
b3025	551.178	711.536	1427.23	558.659	748.828
b3026	689.305	552.342	3132.18	632.911	628.78
b3027	9.29699	154.796	894.792	16.5005	221.626
b3028	5074.83	3044.04	2868.43	2847.51	2482.38
b3029	14091.6	6322.91	3194.63	11931	3954.01
b3030	9311.59	8834.83	4801.8	8448.24	9288.15
b3031	3761.29	2219.04	959.703	2244.06	2041.65
b3032	6531.8	4029.99	1377.93	5791.67	2849.24
b3033	2467.69	1558.52	528.33	2831.01	1489.26
b3034	2109.09	874.248	442.055	2332.46	1288.62
b3035	59406.4	24759.5	6947.17	57330.9	18406.7
b3037	6579.61	3811.86	2400.08	6784.05	5319.03
b3038	7314.07	5201.51	3401.69	6874.8	6592.54
b3039	347.973	1419.55	1887.36	311.152	2319.52
b3040	2932.53	3206.75	2158.51	1795.02	2766.13
b3041	8299.55	5303.54	4078.74	2083.77	4493.8
b3042	6232.96	14123.4	3365.53	7979.16	3272.34
b3043	183.283	1772.24	3341.71	127.289	1199.64
b3044	0	0	0	0	0
b3045	0	0	0	0	0
b3046	500.709	5380.94	24372.2	464.37	8431.87
b3047	130.158	2240.15	11183.7	135.54	3717.27
b3048	251.019	2007.96	7694.88	291.115	3508.24
b3049	478.131	217.243	1328.63	714.235	517.128
b3050	98.2824	518.92	7508.36	126.111	1279.39
b3051	483.443	11476	19826.7	528.015	14884.2
b3052	3332.31	1253.32	801.122	2623.57	1316.32
b3053	3406.68	1306.1	1044.33	2463.28	1178.65
b3054	1674.79	634.138	446.985	1258.75	485.227
b3055	4053.49	1391.41	645.828	3137.45	1452.32
b3056	6098.82	3153.1	2570.16	4380.88	3216.1
b3057	1425.1	1301.7	662.261	1586.4	1708.37
b3058	265.628	163.592	169.263	285.222	230.021
b3059	876.573	725.608	577.63	748.414	927.64
b3060	211.174	1605.13	1554.59	256.936	2401.79
b3061	75.704	364.124	968.741	96.6456	584.287
b3062	41.1724	126.652	396.042	30.6437	380.29
b3063	379.848	1447.7	1341.78	456.12	2139.87
b3064	3759.97	1985.09	954.773	3065.55	2133.99
b3065	91767.9	164252	74436.2	140146	57359.2
b3066	18527.6	17426	6696.56	18217.7	8557.79
b3067	27009.1	11295.7	6460.74	19982.1	11780.6
b3068	1334.78	591.921	414.118	2179.24	703.495
b3069	10.6251	38.6991	31.2232	17.6791	0
b3070	1010.72	1124.03	1603.07	968.813	873.912
b3071	969.543	602.475	578.451	886.311	480.19
b3072	569.772	554.981	1041.87	603.446	1357.46
b3073	1144.86	433.606	825.772	2150.95	779.049
b3074	25.2347	82.6754	244.034	96.6456	283.749
b3075	1005.4	882.164	640.076	1569.9	1242.45
b3076	381.176	909.429	1927.62	454.942	1530.4
b3077	31.8754	32.5424	334.417	5.89303	50.3696
b3078	38.5161	203.17	961.347	54.2158	342.513
b3079	96.9543	197.014	596.528	45.9656	257.724
b3080	411.724	773.103	2041.01	379.511	1108.97
b3081	195.237	886.562	1839.7	307.616	1214.75
b3082	383.833	541.788	631.038	332.367	362.661
b3083	330.707	466.148	618.713	360.653	688.384
b3084	2203.39	1786.32	1036.12	2095.56	1697.45
b3085	1417.13	2839.99	724.707	1355.4	1808.27
b3086	135.47	596.318	605.566	141.433	586.805
b3087	3392.07	2615.71	1397.65	2128.56	1894.74
b3088	521.959	302.557	258.824	418.405	327.402
b3089	3705.51	3049.31	1358.21	4174.62	2730.87
b3090	309.457	844.344	572.7	233.364	1113.17
b3091	568.444	440.642	1306.45	510.336	731.198
b3092	573.757	299.039	903.008	474.978	546.51
b3093	496.725	722.97	677.873	431.369	556.584
b3094	4101.3	2988.63	1251.39	4048.51	2133.99
b3095	3156.99	2339.54	1220.99	2253.49	1623.58
b3096	3103.86	11231.5	2645.76	3090.3	4112.68
b3097	5251.47	4354.53	5759.04	5468.73	5107.47
b3098	6922.27	4767.03	4760.72	6201.82	5190.58
b3099	5918.2	4155.76	4245.54	5626.66	4217.61
b3100	6440.15	4287.69	4736.07	5979.06	3718.11
b3101	180.627	497.811	1041.87	222.756	910.85
b3102	2763.86	2028.19	2916.08	2960.66	2292.65
b3103	492.74	201.411	387.004	406.619	263.601
b3104	58.4382	184.7	595.706	50.68	297.18
b3105	1535.33	829.392	1018.86	1063.1	1057.76
b3106	166.018	177.664	310.589	174.434	331.6
b3107	410.395	109.061	81.3447	129.647	120.047
b3110	1539.32	932.297	865.212	221.578	1087.14
b3113	107.579	44.8558	315.519	61.2875	176.293
b3114	345.317	543.547	1771.51	460.835	968.775
b3115	195.237	425.69	1557.05	199.184	836.135
b3116	588.366	603.354	1149.51	492.657	1238.25
b3117	50.4693	408.979	1489.68	37.7154	896.578
b3118	17.2658	51.892	502.037	80.1451	70.5174
b3119	0	0	39.4399	0	6.71594
b3120	11.9533	190.857	339.347	20.0363	148.59
b3121	22.5784	43.9763	210.346	10.6074	60.4435
b3123	0	0	0	0	0
b3124	340.004	256.821	613.783	334.724	511.251
b3125	349.301	302.557	1156.08	333.545	719.445
b3126	69.0633	205.809	571.878	147.326	144.393
b3127	34.5317	146.881	518.47	55.3944	292.143
b3128	294.847	595.439	3008.93	384.225	1710.89
b3129	686.649	978.912	1224.28	834.452	1775.53
b3130	1403.84	4292.08	3119.86	2148.6	3826.41
b3131	1223.22	1333.36	1619.5	1232.82	2180.16
b3132	140.783	173.267	722.242	114.325	279.551
b3133	63.7508	73.8801	440.412	70.7163	260.243
b3134	17.2658	25.5062	119.963	31.8223	71.3569
b3135	50.4693	102.025	541.476	100.181	103.258
b3136	94.298	234.833	923.55	93.1098	691.742
b3137	42.5005	216.363	1055.84	64.8233	726.161
b3138	18.594	111.7	868.499	31.8223	115.85
b3139	27.891	139.845	1196.34	34.1795	367.698
b3140	99.6106	277.05	1149.51	84.8596	308.094
b3141	94.298	292.882	1156.9	89.574	491.103
b3142	397.114	1021.13	1899.69	360.653	1230.7
b3143	45.1568	452.956	1552.12	49.5014	664.878
b3144	1548.61	3952.59	5906.12	1749.05	5554.08
b3145	743.759	1511.9	1677.84	790.844	1953.5
b3146	2912.61	1366.78	854.53	2630.65	1727.68
b3147	8950.34	4657.97	2427.19	7464.11	4384.67
b3148	2198.07	1543.57	727.172	1984.77	1084.62
b3149	4034.89	2053.69	1270.29	3044.34	1695.78
b3150	6699.14	3615.73	1805.2	5422.76	2960.05
b3151	300.16	1690.45	1266.18	780.237	2477.34
b3152	140.783	189.098	673.764	135.54	169.578
b3153	298.832	444.16	383.717	355.939	716.927
b3154	382.505	511.884	489.712	328.831	561.621
b3155	646.805	1408.12	575.165	451.406	1133.32
b3156	2051.98	1170.65	572.7	1057.21	706.013
b3157	6039.06	2306.12	1127.32	4293.66	2593.19
b3158	223.128	211.086	608.853	979.421	654.804
b3159	358.598	357.087	918.62	674.162	763.938
b3160	3821.06	931.417	1294.12	3242.34	1409.51
b3161	782.275	582.246	1150.33	926.384	701.816
b3162	13756.9	36773.8	28797.7	12551	21153.5
b3163	21910.3	28839.6	20645.1	21244.4	20054.6
b3164	36788.2	17083	6788.59	42362.6	20797.6
b3165	67468.2	64250.2	25628.5	65570.5	31026
b3166	4360.29	5332.56	5854.35	5210.61	4884.17
b3167	1268.37	1029.04	1115.82	1440.26	998.157
b3168	24316.9	20000.4	15134.2	35828.4	26621.2
b3169	13487.3	10788.3	7261.04	17095.7	12779.6
b3170	5574.21	6095.11	3554.52	7089.31	5057.1
b3171	3224.73	6279.81	2090.31	1679.51	3600.58
b3172	2686.83	1661.42	4533.12	3036.09	3061.63
b3173	317.426	3919.17	6353.1	292.294	3321.03
b3174	253.675	72.1211	76.4147	106.074	31.9007
b3175	38524.1	21772.7	11606.8	21863.1	14107.7
b3176	10010.2	3483.8	1564.45	6685.05	3710.56
b3177	1893.93	875.128	500.393	1645.33	1165.22
b3178	40951.9	17258	12117.9	26671.8	15528.9
b3179	13699.8	5738.9	6379.4	8529.56	5631.32
b3180	17704.1	14956.3	6119.75	15431.5	7437.07
b3181	3639.11	1573.47	933.41	1891.66	1143.39
b3182	4918.11	3950.83	932.588	4497.56	2281.74
b3183	2476.98	2175.95	1216.06	1853.95	2065.99
b3184	2741.28	2562.94	1269.47	2186.31	1562.3
b3185	184885	226345	78196.1	164026	110155
b3186	136270	95244.7	52399.1	94387.4	52262.6
b3187	18501	9673.02	2600.57	15655.4	7682.2
b3188	633.523	2314.03	1481.46	507.979	1564.81
b3189	16982.9	8553.38	3602.17	12807.9	8881.83
b3190	1205.95	589.282	354.137	1329.47	688.384
b3191	3457.15	1449.46	661.439	3019.59	1553.9
b3192	11372.9	3634.2	1648.26	7750.51	3830.61
b3193	3252.62	824.115	480.673	2120.31	1355.78
b3194	3118.47	1003.54	469.17	1958.84	1181.17
b3195	4195.6	1857.56	1110.89	2992.48	1662.2
b3196	1872.68	1815.34	799.479	1520.4	1145.07
b3197	11091.3	8081.96	2113.32	9942.71	4451.83
b3198	3813.09	2001.8	880.002	3143.34	1903.97
b3199	6392.34	3950.83	1727.14	5738.63	3651.79
b3200	9626.36	5431.95	2321.2	8272.63	5401.3
b3201	6331.25	2646.49	1027.08	4219.41	2963.41
b3202	25732.7	14991.5	5654.69	20947.3	10300.6
b3203	11934.7	6431.97	2769.01	8469.46	4314.15
b3204	5657.88	2405.5	1118.28	3914.15	2238.93
b3205	11120.5	9476.89	2330.24	10466	6240.79
b3206	1105.01	2401.1	890.683	751.95	1694.1
b3207	6656.64	3943.79	3378.68	6979.7	6227.36
b3208	2162.21	2794.25	3217.63	2044.88	5129.3
b3209	4991.15	1622.72	2105.92	2642.43	2326.23
b3210	6097.49	4015.03	4088.6	5169.36	3659.35
b3211	150.08	151.278	1249.75	378.332	218.268
b3212	23909.2	6250.79	12175.4	30254.8	15703.6
b3213	11813.8	4745.04	7053.16	12090.1	6512.78
b3214	1034.62	11874.5	28815.7	1394.29	8640.06
b3215	65.0789	519.8	5288.23	57.7516	1333.95
b3216	1399.86	4891.04	14315	1208.07	6156.84
b3218	0	0	0	0	0
b3219	993.449	3549.76	8692.38	1282.32	2784.6
b3220	334.691	1567.31	6724.5	262.829	2019.82
b3221	563.132	457.353	2588.24	500.907	836.974
b3222	427.661	213.725	1838.06	559.837	670.755
b3223	189.924	215.484	848.779	264.008	284.588
b3224	213.831	281.448	1656.47	259.293	652.286
b3225	593.679	342.135	1257.15	485.585	1193.76
b3226	4101.3	3111.76	3129.72	3145.7	2964.25
b3227	338.676	1872.51	2031.15	386.582	1937.55
b3228	9488.24	4190.94	1690.98	6832.37	3594.71
b3229	15765	6015.95	2158.51	11337	6139.21
b3230	55586.7	44907.7	14144.9	58918.5	31227.5
b3231	52077.7	36851.2	12375.1	58296.2	28141.5
b3232	2528.78	1706.28	562.84	2225.21	1715.08
b3233	7777.59	4280.65	1460.92	5059.75	2516.8
b3234	4592.71	4044.06	2122.36	3601.82	3811.3
b3235	4505.05	4201.49	2634.25	3186.95	2834.97
b3236	25068.7	7593.82	4826.45	27681.9	17287.7
b3237	6487.97	6979.03	2533.19	7043.34	4382.15
b3238	1239.16	2158.36	3259.54	1684.23	1337.31
b3239	239.065	80.0368	164.333	231.007	23.5058
b3240	698.602	1554.12	4418.09	693.02	1626.94
b3241	642.82	694.825	1958.02	575.159	1076.23
b3242	312.113	259.46	449.45	235.721	304.736
b3243	2437.14	3026.45	3150.26	2156.85	2714.08
b3244	8586.43	5546.29	4648.97	4297.19	4433.36
b3247	10993	8446.96	5441.88	8847.79	6516.14
b3248	2442.45	1658.78	1110.89	1746.69	1178.65
b3249	1427.75	1147.78	682.803	1123.21	949.466
b3250	5297.95	3256.88	1691.81	3659.57	3450.32
b3251	16103.7	8269.3	3116.57	15304.2	7044.18
b3252	6122.73	4580.57	2976.89	3963.65	3433.53
b3253	1286.97	726.488	429.73	820.309	984.725
b3255	17475.7	10119.8	2464.17	13351.2	6089.68
b3256	51595.6	34531	10666	44680.9	20193.2
b3257	503.365	233.074	78.8797	176.791	130.961
b3258	2410.58	1912.09	1130.61	1861.02	1541.31
b3259	4985.84	3693.13	1621.96	3010.16	2593.19
b3260	26860.3	31399.1	10499.2	51927	21905.7
b3261	8941.04	7124.16	4142.83	14242.3	7610.84
b3262	221.8	734.404	764.147	333.545	877.27
b3263	156.721	693.946	585.846	123.754	414.709
b3264	75.704	2219.92	3083.7	96.6456	2541.14
b3265	119.533	240.99	976.136	91.9312	394.562
b3266	560.475	1047.51	2465.81	605.803	1721.8
b3267	74.3759	285.846	416.583	78.9665	316.489
b3268	229.768	851.381	1314.66	378.332	906.652
b3269	305.472	620.065	930.945	253.4	920.924
b3270	115.548	353.569	479.03	130.825	439.055
b3271	257.659	320.147	687.733	266.365	239.255
b3272	0	0	0	0	0
b3273	0	6.15668	0	1.17861	0
b3274	0	0	0	0	0
b3275	35.8598	7.0362	8.21664	9.42884	0
b3276	0	0	0	0	0
b3277	0	0	0	0	0
b3278	65.0789	33.422	20.5416	42.4298	10.9134
b3279	6143.98	4708.98	3279.26	6503.54	4676.81
b3280	387.817	370.28	440.412	284.044	566.658
b3281	923.058	748.476	786.332	658.84	1314.65
b3282	1508.77	1446.82	1035.3	1411.97	2087.82
b3283	5093.42	5637.76	1499.54	4987.86	4419.93
b3284	3053.4	1096.77	709.096	1957.66	1711.73
b3287	16041.3	9981.73	3706.52	15189.9	6255.9
b3288	13588.2	6205.93	2386.93	8198.38	3670.26
b3289	6857.19	4553.3	1830.67	4765.1	3410.86
b3290	11026.2	12827	3993.29	8535.46	5491.96
b3291	6567.66	5290.35	2385.29	5775.16	3018.82
b3292	513.99	557.619	572.7	459.656	486.906
b3293	694.618	525.956	603.923	850.953	613.669
b3294	62506.3	45471.5	17821.9	62500.2	33265.7
b3295	235688	136203	59998.7	227784	113520
b3296	106781	46746.8	23646.7	92661.9	51575.9
b3297	66960.9	28993.6	13559.1	49948.1	30352.7
b3298	40796.5	20721.6	10351.3	38594.6	19741.5
b3299	21770.9	13678.4	9781.08	19475.3	10105
b3300	138622	84648.2	53834.6	140088	70533.3
b3301	33188.9	14029.3	8417.94	34378.7	16838.5
b3302	7789.55	3312.29	1825.74	7713.97	3467.11
b3303	39012.8	17183.3	8343.99	41159.2	16274.4
b3304	31389.3	10737.2	5584.03	31897.8	15880.7
b3305	51110.8	20703.1	9136.9	64578.1	29646.7
b3306	31920.5	8628.14	4042.59	31686.8	13900.3
b3307	83735.3	30009.4	11318.4	86196.1	41403.8
b3308	88203.2	28967.2	14330.6	77149.1	41805.1
b3309	31391.9	10919.3	5565.95	22578.5	12548.7
b3310	41933.4	16324	8555.16	34708.7	17940
b3311	15386.5	6990.47	4948.88	11595.1	6267.65
b3312	20746.9	8660.69	6962.78	16961.3	7397.61
b3313	64927.5	25415.6	14954.3	45863.1	25314.9
b3314	68999.6	26718.2	15628.9	62616.9	30973.1
b3315	36033.8	13593.9	6572.49	32695.7	15445
b3316	27678.5	8908.71	4933.27	29636	13626.6
b3317	97852.1	30660.3	14241.1	85045.8	41218.3
b3318	35270.1	10468.1	5173.19	34928	16327.3
b3319	76706.8	21398	9957.74	60137.1	35081.6
b3320	89414.4	31409.6	17670.7	74302.8	37147.6
b3321	101795	87403.7	30051.5	129016	47888
b3322	308.129	369.401	378.787	387.761	453.326
b3323	205.862	1104.68	1505.29	157.933	1822.54
b3324	130.158	556.74	1481.46	114.325	1345.71
b3325	636.179	1375.58	3414.01	585.767	2086.98
b3326	382.505	671.957	2227.53	322.938	1010.75
b3327	436.958	633.258	2051.69	432.548	902.455
b3328	67.7352	116.097	790.44	88.3954	88.1467
b3329	66.407	237.472	681.159	81.3238	178.812
b3330	74.3759	130.17	372.214	77.7879	268.638
b3331	83.6729	224.279	786.332	141.433	330.76
b3332	306.801	583.125	1020.51	232.185	707.692
b3333	560.475	1753.77	1824.92	433.727	1713.4
b3334	204.534	827.633	627.751	254.579	1353.26
b3335	381.176	2114.38	908.76	513.872	2052.56
b3336	5975.31	1530.37	1194.7	13446.7	2639.37
b3337	67.7352	109.061	223.493	89.574	65.4804
b3338	1787.68	3860.24	5898.72	2027.2	5350.93
b3339	133719	0	36658.5	170320	84707.3
b3340	300874	113953	53849.4	330009	163987
b3341	72136.6	32346.3	13099	80244.1	39142.2
b3342	58427.6	29638.2	12974.1	50188.5	32657.9
b3343	2191.43	1635.04	954.773	2125.02	1846.04
b3344	1197.98	671.957	265.397	1091.39	666.557
b3345	1981.59	806.525	357.424	1249.32	784.926
b3346	7280.87	4754.71	2005.68	7149.42	4341.86
b3347	17631.1	7072.26	6146.87	9930.93	5904.15
b3348	1839.47	1236.61	496.285	1543.97	534.757
b3349	61535.4	34638.3	15296.9	33554.9	19242.9
b3350	1130.25	908.55	724.707	1025.39	944.429
b3351	653.445	675.475	256.359	1079.6	748.828
b3352	7952.91	4594.64	2778.04	7967.37	5061.3
b3353	2759.88	2484.66	1499.54	2979.51	2440.41
b3354	552.507	386.112	388.647	416.048	355.945
b3355	2457.06	2569.97	1830.67	2086.13	2637.69
b3356	2083.85	1388.77	836.454	1228.11	1425.46
b3357	40339.6	16781.3	6820.63	24852.1	12279.3
b3358	5560.93	5556.84	4125.57	3667.82	5565.84
b3359	1026.65	3446.86	3102.6	1203.36	3760.93
b3360	931.027	978.912	1746.86	808.523	932.676
b3361	694.618	827.633	1555.41	1089.03	1930.83
b3362	296.175	580.487	435.482	350.046	799.197
b3363	9666.21	8990.51	2998.25	9183.69	8096.07
b3364	11127.2	6798.73	2136.33	2768.54	1626.94
b3365	1276.34	3678.18	4202.81	3054.94	2573.88
b3366	102.267	458.233	641.719	208.613	384.488
b3367	274.925	890.08	1299.87	374.796	579.25
b3368	2051.98	1476.72	1239.89	1510.97	1452.32
b3369	139.455	405.461	689.376	101.36	259.403
b3370	142.111	198.773	368.927	149.683	305.575
b3371	197.893	281.448	369.749	161.469	388.685
b3374	369.223	362.364	424.8	404.262	533.078
b3375	1692.05	1233.09	519.291	1393.11	1297.02
b3376	104.923	513.643	616.248	130.825	759.741
b3377	189.924	430.088	1063.23	248.686	754.704
b3378	255.003	722.97	745.249	229.828	896.578
b3379	85.001	822.356	1214.42	188.577	1501.85
b3380	94.298	217.243	975.315	114.325	510.412
b3381	31.8754	45.7353	691.019	34.1795	47.0116
b3382	22.5784	39.5786	104.351	74.2521	18.4688
b3383	98.2824	144.242	357.424	166.183	297.18
b3384	12825.9	7674.74	6213.42	8462.38	8598.08
b3385	6446.8	4553.3	2817.48	4971.36	3886.85
b3386	7701.89	4419.62	2629.32	4464.56	3910.36
b3387	9006.12	11706.5	4966.96	8350.42	5910.03
b3388	40928	31518.7	11194.3	36686.4	19421.7
b3389	12456.6	8198.94	3501.11	12076	7470.65
b3390	9942.46	5641.28	2813.38	7121.13	3853.27
b3391	163.361	193.334	1302.32	163.826	488.585
b3392	39.8442	70.5239	787.992	41.2512	215.75
b3393	25.2347	76.5187	831.524	38.894	152.788
b3394	62.4226	63.3258	844.67	78.9665	261.082
b3395	154.064	162.712	983.531	117.861	156.985
b3396	3463.79	3461.81	5621	4626.02	4476.18
b3397	4777.32	4054.61	2589.06	3599.46	3772.68
b3398	7855.95	7315.01	3249.68	5522.94	4838
b3399	5369.67	4208.53	2501.14	4268.91	3505.72
b3400	4296.54	2012.35	1575.13	2526.93	1851.08
b3401	7319.38	3054.59	2446.09	3699.64	3994.31
b3402	1333.45	2423.97	4093.53	1008.89	3705.52
b3403	25897.4	11222.7	7546.98	18093.9	11679.9
b3404	3022.85	3596.38	2556.2	3197.56	3053.24
b3405	5093.42	2570.85	939.983	3718.5	2453.84
b3406	1333.45	991.225	508.61	1032.46	1007.39
b3407	15083.7	10097	4976	14289.4	10479.4
b3408	233.753	290.243	178.301	632.911	313.131
b3409	1753.15	1892.74	2454.31	1962.38	2454.68
b3410	466.177	642.054	585.846	599.91	396.241
b3411	819.463	1392.29	1012.29	648.233	1620.22
b3412	1041.26	819.718	503.68	691.841	1036.77
b3413	3876.84	2246.31	1596.49	2884.05	2820.7
